"id","sale","units","rating","product","industry","country","return.client","year","sale.per.unit","rating.level","priority"
"178326831X",19800,741,5.288267031,"Series C","biotech","Other",0,"2015",26.7206477732794,"excellent",0
"3319434527",12900,101,4.859812404,"Series A","tech","Switzerland",0,"2015",127.722772277228,"satisfactory",0
"3319434519",12900,101,4.859812404,"Series A","biotech","Other",0,"2015",127.722772277228,"satisfactory",0
"3319389955",12900,461,4.859812404,"Series A","tech","Other",0,"2015",27.9826464208243,"satisfactory",0
"3319313126",4999,199,3.911822985,"Delta","environmental","Switzerland",0,"2015",25.1206030150754,"poor",0
"3319279025",10900,226,4.691347882,"Series A","tech","Other",0,"2015",48.2300884955752,"satisfactory",0
"3319279009",10900,226,4.691347882,"Series A","biotech","Other",0,"2015",48.2300884955752,"satisfactory",0
"191076686",14040,567,4.944495492,"Series C","tech","Other",0,"2015",24.7619047619048,"satisfactory",0
"3319293516",8999,217,4.499698553,"Series A","tech","Other",0,"2015",41.4700460829493,"satisfactory",0
"3319293508",8999,204,4.499698553,"Series A","biotech","Other",0,"2015",44.1127450980392,"satisfactory",0
"1583818901",8800,289,4.477336814,"Series C","biotech","Other",1,"2015",30.4498269896194,"satisfactory",0
"1107015464",12000,656,4.787491743,"Series C","biotech","United Kingdom",0,"2015",18.2926829268293,"satisfactory",0
"1107601746",3699,656,3.610647606,"Series C","environmental","Other",0,"2015",5.63871951219512,"poor",0
"1107589487",2244,240,3.110845081,"Series B","environmental","Other",0,"2015",9.35,"poor",0
"1482252716",21995,727,5.393400248,"Series C","tech","Other",1,"2015",30.2544704264099,"excellent",0
"3319241494",5999,206,4.094177882,"Series C","environmental","Other",0,"2015",29.121359223301,"satisfactory",0
"1138151556",16500,192,5.105945474,"Series B","biotech","Other",0,"2015",85.9375,"excellent",0
"1471865487",23976,98,5.479638423,"Series B","tech","United Kingdom",0,"2015",244.65306122449,"excellent",0
"147186393X",1625,99,2.788092909,"Series B","environmental","Other",0,"2015",16.4141414141414,"poor",0
"1471865509",23976,99,5.479638423,"Series B","tech","Other",0,"2015",242.181818181818,"excellent",0
"1471863921",1348,98,2.601207105,"Series B","environmental","United Kingdom",0,"2015",13.7551020408163,"poor",0
"3662503700",14900,553,5.003946306,"Series C","tech","Other",0,"2015",26.9439421338156,"excellent",0
"3319495712",17900,254,5.187385806,"Series A","tech","Switzerland",0,"2015",70.4724409448819,"excellent",0
"3110473631",15400,201,5.036952602,"Series C","tech","Other",0,"2015",76.6169154228856,"excellent",0
"3319445189",12900,518,4.859812404,"Series A","tech","Other",0,"2015",24.9034749034749,"satisfactory",0
"3319445189",12900,518,4.859812404,"Series A","tech","Switzerland",0,"2015",24.9034749034749,"satisfactory",0
"1771883022",15995,325,5.074861266,"Series B","biotech","Other",0,"2015",49.2153846153846,"excellent",0
"3319394878",2999,146,3.400863993,"Series C","tech","Other",0,"2015",20.541095890411,"poor",0
"9811008043",12900,95,4.859812404,"Series A","tech","Other",0,"2015",135.789473684211,"satisfactory",0
"9811008027",12900,95,4.859812404,"Series A","biotech","Other",0,"2015",135.789473684211,"satisfactory",0
"1439875421",12995,254,4.867149761,"Series C","biotech","United States",1,"2015",51.1614173228346,"satisfactory",0
"143987543X",12995,254,4.867149761,"Series C","tech","Other",1,"2015",51.1614173228346,"satisfactory",0
"3319350242",12900,110,4.859812404,"Series A","environmental","Other",0,"2015",117.272727272727,"satisfactory",0
"1316611876",5999,596,4.094177882,"Series B","environmental","Other",0,"2015",10.0654362416107,"satisfactory",0
"3319383973",12900,144,4.859812404,"Series A","environmental","Switzerland",0,"2015",89.5833333333333,"satisfactory",0
"486801217",1695,235,2.830267834,"Series B","environmental","Other",1,"2015",7.21276595744681,"poor",1
"3662526948",17900,275,5.187385806,"Series A","biotech","Other",0,"2015",65.0909090909091,"excellent",0
"3662526964",17900,275,5.187385806,"Series A","tech","Other",0,"2015",65.0909090909091,"excellent",0
"3319367978",12900,155,4.859812404,"Series A","environmental","Other",0,"2015",83.2258064516129,"satisfactory",0
"1786340860",11300,252,4.727387819,"Series B","tech","Other",0,"2015",44.8412698412698,"satisfactory",0
"3319475517",5499,120,4.007151351,"Series C","tech","Switzerland",0,"2015",45.825,"satisfactory",0
"3319397842",9999,273,4.605070181,"Series A","tech","Other",0,"2015",36.6263736263736,"satisfactory",0
"3319279963",17900,497,5.187385806,"Series A","tech","Other",0,"2015",36.0160965794769,"excellent",0
"3319370138",12900,188,4.859812404,"Series A","environmental","Switzerland",0,"2015",68.6170212765958,"satisfactory",0
"3319456024",9499,136,4.553771623,"Series A","tech","Other",0,"2015",69.8455882352941,"satisfactory",0
"1316690075",16200,626,5.087596335,"Series B","tech","Other",0,"2015",25.8785942492013,"excellent",0
"1316689573",13500,626,4.905274778,"Series B","tech","Other",0,"2015",21.5654952076677,"satisfactory",0
"1107033896",12500,626,4.828313737,"Series B","biotech","United Kingdom",0,"2015",19.9680511182109,"satisfactory",0
"3319383175",12900,146,4.859812404,"Series A","environmental","Other",0,"2015",88.3561643835616,"satisfactory",0
"3527684948",20366,429,5.316451937,"Series A","tech","Other",0,"2015",47.4731934731935,"excellent",0
"3319420674",12900,554,4.859812404,"Series C","tech","Other",0,"2015",23.2851985559567,"satisfactory",0
"3319420666",12900,554,4.859812404,"Series C","biotech","Other",0,"2015",23.2851985559567,"satisfactory",0
"3319447696",25900,367,5.556828062,"Series A","tech","Switzerland",0,"2015",70.5722070844687,"excellent",0
"3319447688",25900,367,5.556828062,"Series A","biotech","Other",0,"2015",70.5722070844687,"excellent",0
"521016460",7999,456,4.381901627,"Series A","biotech","Other",0,"2015",17.5416666666667,"satisfactory",0
"3319466216",17900,239,5.187385806,"Series A","tech","Switzerland",0,"2015",74.8953974895397,"excellent",0
"3319466208",17900,231,5.187385806,"Series A","biotech","Other",0,"2015",77.4891774891775,"excellent",0
"1101920211",5697,416,4.042524813,"Series B","tech","United States",1,"2015",13.6947115384615,"satisfactory",0
"1101919957",1899,416,2.943912525,"Series B","environmental","Other",1,"2015",4.56490384615385,"poor",1
"1101919965",1899,359,2.943912525,"Series B","environmental","Other",1,"2015",5.28969359331476,"poor",1
"110192022X",5697,384,4.042524813,"Series B","tech","United States",1,"2015",14.8359375,"satisfactory",0
"1101920238",5997,672,4.093844437,"Series B","tech","Other",1,"2015",8.92410714285714,"satisfactory",0
"1101919973",1999,672,2.995232149,"Series B","environmental","Other",1,"2015",2.97470238095238,"poor",1
"1466580895",34995,1203,5.857790287,"Series B","tech","United States",1,"2015",29.0897755610973,"excellent",0
"1498754287",19995,2643,5.298067335,"Series C","biotech","Other",1,"2015",7.56526674233825,"excellent",0
"1498754295",17995,2643,5.192679035,"Series C","tech","Other",1,"2015",6.80855088914113,"excellent",0
"149877511X",14995,159,5.010301905,"Series C","tech","United States",1,"2015",94.3081761006289,"excellent",0
"3319311506",12900,293,4.859812404,"Series A","tech","Switzerland",0,"2015",44.0273037542662,"satisfactory",0
"3319412108",12900,124,4.859812404,"Series C","tech","Other",0,"2015",104.032258064516,"satisfactory",0
"3319412094",12900,113,4.859812404,"Series C","biotech","Other",0,"2015",114.159292035398,"satisfactory",0
"3319278010",5499,113,4.007151351,"Series C","tech","Switzerland",0,"2015",48.6637168141593,"satisfactory",0
"9814675865",9900,435,4.59511985,"Series B","tech","Other",0,"2015",22.7586206896552,"satisfactory",0
"1107155266",3999,144,3.688629423,"Series B","biotech","Other",0,"2015",27.7708333333333,"poor",0
"1681236303",5000,304,3.912023005,"Series B","tech","Other",1,"2015",16.4473684210526,"poor",1
"3319445537",5499,124,4.007151351,"Series A","tech","Other",0,"2015",44.3467741935484,"satisfactory",0
"3319317083",10900,243,4.691347882,"Series C","tech","Other",0,"2015",44.8559670781893,"satisfactory",0
"3658135352",7999,105,4.381901627,"Series A","environmental","Other",0,"2015",76.1809523809524,"satisfactory",0
"3658135360",7999,118,4.381901627,"Series A","tech","Other",0,"2015",67.7881355932203,"satisfactory",0
"3319386964",12900,138,4.859812404,"Series A","environmental","Other",0,"2015",93.4782608695652,"satisfactory",0
"4431564055",12900,122,4.859812404,"Series A","environmental","Other",0,"2015",105.737704918033,"satisfactory",0
"3319369652",12900,160,4.859812404,"Series A","environmental","Other",0,"2015",80.625,"satisfactory",0
"3319317636",12900,413,4.859812404,"Series C","tech","Other",0,"2015",31.2348668280872,"satisfactory",0
"1107669480",4999,432,3.911822985,"Series C","environmental","Other",0,"2015",11.5717592592593,"poor",0
"1107042720",9999,432,4.605070181,"Series C","biotech","United Kingdom",0,"2015",23.1458333333333,"satisfactory",0
"3319293494",12900,244,4.859812404,"Series A","tech","Other",0,"2015",52.8688524590164,"satisfactory",0
"3319293494",12900,244,4.859812404,"Series A","tech","Switzerland",0,"2015",52.8688524590164,"satisfactory",0
"3319188275",18900,638,5.241747015,"Series A","tech","Other",0,"2015",29.6238244514107,"excellent",0
"486810984",1695,243,2.830267834,"Series B","tech","United States",1,"2015",6.97530864197531,"poor",1
"1493941828",12900,196,4.859812404,"Series A","environmental","Other",1,"2015",65.8163265306122,"satisfactory",0
"331944459X",17900,357,5.187385806,"Series A","tech","Other",0,"2015",50.140056022409,"excellent",0
"3319370146",9900,71,4.59511985,"Series A","environmental","Other",0,"2015",139.43661971831,"satisfactory",0
"3319239511",12900,140,4.859812404,"Series C","biotech","Switzerland",0,"2015",92.1428571428571,"satisfactory",0
"3319239538",12900,150,4.859812404,"Series C","tech","Other",0,"2015",86,"satisfactory",0
"3319423916",17900,614,5.187385806,"Series C","tech","Other",0,"2015",29.1530944625407,"excellent",0
"3709148510",16900,266,5.129898715,"Series A","environmental","Other",0,"2015",63.5338345864662,"excellent",0
"3319369946",12900,264,4.859812404,"Series A","environmental","Other",0,"2015",48.8636363636364,"satisfactory",0
"3319288156",17900,426,5.187385806,"Series C","tech","Other",0,"2015",42.018779342723,"excellent",0
"3319288156",17900,426,5.187385806,"Series C","tech","Switzerland",0,"2015",42.018779342723,"excellent",0
"1292161930",11446,817,4.740225417,"Series B","tech","Other",1,"2015",14.0097919216646,"satisfactory",0
"1471858553",23976,90,5.479638423,"Series B","tech","Other",0,"2015",266.4,"excellent",0
"147185857X",1348,91,2.601207105,"Series B","environmental","Other",0,"2015",14.8131868131868,"poor",0
"3319395084",10900,209,4.691347882,"Series B","tech","Other",0,"2015",52.1531100478469,"satisfactory",0
"3319395068",10900,209,4.691347882,"Series B","biotech","Other",0,"2015",52.1531100478469,"satisfactory",0
"1316611760",3799,152,3.637322967,"Series B","environmental","Other",0,"2015",24.9934210526316,"poor",0
"3319338390",5499,91,4.007151351,"Series A","environmental","Other",0,"2015",60.4285714285714,"satisfactory",0
"3319449206",17900,333,5.187385806,"Series C","tech","Other",0,"2015",53.7537537537538,"excellent",0
"1118275640",16000,330,5.075173815,"Series A","tech","Other",1,"2015",48.4848484848485,"excellent",0
"1316612856",5999,592,4.094177882,"Series A","environmental","United Kingdom",0,"2015",10.1334459459459,"satisfactory",0
"128030615",29400,441,5.683579767,"Series C","tech","United States",1,"2015",66.6666666666667,"excellent",0
"1493933159",10900,188,4.691347882,"Series A","biotech","Other",1,"2015",57.9787234042553,"satisfactory",0
"3319339273",17900,355,5.187385806,"Series C","tech","Other",0,"2015",50.4225352112676,"excellent",0
"3319384082",12900,95,4.859812404,"Series A","environmental","Other",0,"2015",135.789473684211,"satisfactory",0
"1498743609",16995,240,5.135504276,"Series C","tech","Other",1,"2015",70.8125,"excellent",0
"3319383868",12900,172,4.859812404,"Series A","environmental","Other",0,"2015",75,"satisfactory",0
"3319386840",6999,590,4.248352375,"Series A","environmental","Other",0,"2015",11.8627118644068,"satisfactory",0
"9811022690",5499,58,4.007151351,"Series A","tech","Other",0,"2015",94.8103448275862,"satisfactory",0
"3319434950",12900,247,4.859812404,"Series A","tech","Other",0,"2015",52.2267206477733,"satisfactory",0
"3319434950",12900,247,4.859812404,"Series A","tech","Other",0,"2015",52.2267206477733,"satisfactory",0
"9814689203",17700,264,5.176149733,"Series C","tech","Other",0,"2015",67.0454545454545,"excellent",0
"3319466240",12900,223,4.859812404,"Series A","tech","Other",0,"2015",57.847533632287,"satisfactory",0
"1493935313",12900,350,4.859812404,"Series C","biotech","United States",1,"2015",36.8571428571429,"satisfactory",0
"149393533X",12900,355,4.859812404,"Series C","tech","Other",1,"2015",36.3380281690141,"satisfactory",0
"3319341669",10900,284,4.691347882,"Series C","tech","Other",0,"2015",38.3802816901408,"satisfactory",0
"3319436260",5499,81,4.007151351,"Series A","tech","Other",0,"2015",67.8888888888889,"satisfactory",0
"128044829",5994,102,4.093344062,"Series B","tech","Other",0,"2015",58.7647058823529,"satisfactory",0
"3319386700",18900,840,5.241747015,"Series A","environmental","Other",0,"2015",22.5,"excellent",0
"9402405046",18900,793,5.241747015,"Series A","environmental","Other",0,"2015",23.8335435056747,"excellent",0
"069113779X",8500,376,4.442651256,"Series C","biotech","Other",1,"2015",22.6063829787234,"satisfactory",0
"3319465775",12900,144,4.859812404,"Series A","tech","Other",0,"2015",89.5833333333333,"satisfactory",0
"9813140151",17700,347,5.176149733,"Series B","tech","United States",1,"2015",51.0086455331412,"excellent",0
"3319264192",12900,189,4.859812404,"Series C","tech","Switzerland",0,"2015",68.2539682539683,"satisfactory",0
"3319256793",3499,466,3.555062306,"Series C","tech","Other",0,"2015",7.50858369098712,"poor",0
"3319256793",3499,466,3.555062306,"Series C","tech","Other",0,"2015",7.50858369098712,"poor",0
"3319256777",3499,466,3.555062306,"Series C","environmental","Switzerland",0,"2015",7.50858369098712,"poor",0
"1681743566",3500,94,3.555348061,"Series A","environmental","Other",1,"2015",37.2340425531915,"poor",1
"3319375814",12900,126,4.859812404,"Series A","environmental","Other",0,"2015",102.380952380952,"satisfactory",0
"3319366645",12900,235,4.859812404,"Series A","environmental","Switzerland",0,"2015",54.8936170212766,"satisfactory",0
"3319189522",22900,714,5.433722004,"Series C","biotech","Other",0,"2015",32.0728291316527,"excellent",0
"3319305638",3499,310,3.555062306,"Series B","tech","Other",0,"2015",11.2870967741935,"poor",0
"3319305638",3499,310,3.555062306,"Series B","tech","Switzerland",0,"2015",11.2870967741935,"poor",0
"3319294008",12900,166,4.859812404,"Series C","tech","Other",0,"2015",77.710843373494,"satisfactory",0
"3319364367",12900,150,4.859812404,"Series A","environmental","Other",0,"2015",86,"satisfactory",0
"691173265",2295,376,3.133317937,"Series B","environmental","Other",1,"2015",6.10372340425532,"poor",1
"3319486462",12900,169,4.859812404,"Series A","tech","Other",0,"2015",76.3313609467456,"satisfactory",0
"9813109335",8400,585,4.430816799,"Series C","environmental","Other",0,"2015",14.3589743589744,"satisfactory",0
"3319459015",13900,406,4.934473933,"Series A","tech","Switzerland",0,"2015",34.2364532019704,"satisfactory",0
"3319362615",12900,153,4.859812404,"Series A","environmental","Other",0,"2015",84.3137254901961,"satisfactory",0
"3319448412",12900,158,4.859812404,"Series A","tech","Other",0,"2015",81.6455696202532,"satisfactory",0
"3319419234",17900,422,5.187385806,"Series A","tech","Switzerland",0,"2015",42.4170616113744,"excellent",0
"3319336363",22900,647,5.433722004,"Series A","tech","Other",0,"2015",35.3941267387944,"excellent",0
"3319336339",22900,652,5.433722004,"Series A","tech","Other",0,"2015",35.1226993865031,"excellent",0
"3319395521",17900,394,5.187385806,"Series A","tech","Switzerland",0,"2015",45.4314720812183,"excellent",0
"4431561722",12900,122,4.859812404,"Series A","environmental","Other",0,"2015",105.737704918033,"satisfactory",0
"9811011265",12900,182,4.859812404,"Series C","biotech","Other",0,"2015",70.8791208791209,"satisfactory",0
"9811001944",12900,230,4.859812404,"Series C","tech","Other",0,"2015",56.0869565217391,"satisfactory",0
"3319435736",8999,161,4.499698553,"Series A","tech","Other",0,"2015",55.8944099378882,"satisfactory",0
"3319384708",16900,393,5.129898715,"Series A","environmental","Other",0,"2015",43.0025445292621,"excellent",0
"3319446037",12900,144,4.859812404,"Series C","tech","Switzerland",0,"2015",89.5833333333333,"satisfactory",0
"3319310062",27900,809,5.631211782,"Series C","tech","Other",0,"2015",34.487021013597,"excellent",0
"3319310062",27900,809,5.631211782,"Series C","tech","Other",0,"2015",34.487021013597,"excellent",0
"158381888X",8800,97,4.477336814,"Series A","biotech","Other",1,"2015",90.7216494845361,"satisfactory",0
"1583818898",8800,97,4.477336814,"Series A","biotech","Other",1,"2015",90.7216494845361,"satisfactory",0
"331927595X",12900,370,4.859812404,"Series C","tech","Other",0,"2015",34.8648648648649,"satisfactory",0
"191066400",13163,816,4.879994956,"Series C","tech","Other",0,"2015",16.1311274509804,"satisfactory",0
"1782424873",28200,428,5.641907071,"Series A","tech","United Kingdom",0,"2015",65.8878504672897,"excellent",0
"3319294490",22900,816,5.433722004,"Series A","tech","United States",1,"2015",28.0637254901961,"excellent",0
"3319294474",22900,732,5.433722004,"Series C","biotech","Switzerland",0,"2015",31.2841530054645,"excellent",0
"300221150",3500,609,3.555348061,"Series B","tech","Other",1,"2015",5.74712643678161,"poor",1
"9813108487",10200,191,4.624972813,"Series C","tech","Other",0,"2015",53.4031413612565,"satisfactory",0
"9813108460",6800,191,4.219507705,"Series C","biotech","Other",0,"2015",35.6020942408377,"satisfactory",0
"3319380346",14900,535,5.003946306,"Series A","environmental","Other",0,"2015",27.8504672897196,"excellent",0
"9813108479",3400,191,3.526360525,"Series C","environmental","Other",0,"2015",17.8010471204188,"poor",0
"1400884195",4100,84,3.713572067,"Series B","tech","Other",1,"2015",48.8095238095238,"poor",1
"3319463586",5499,83,4.007151351,"Series C","tech","Other",0,"2015",66.2530120481928,"satisfactory",0
"3319317563",9900,393,4.59511985,"Series A","tech","Other",0,"2015",25.1908396946565,"satisfactory",0
"3319317555",9900,396,4.59511985,"Series A","biotech","Switzerland",0,"2015",25,"satisfactory",0
"3319352822",9900,396,4.59511985,"Series A","environmental","Other",0,"2015",25,"satisfactory",0
"3319320858",7999,203,4.381901627,"Series A","tech","Other",0,"2015",39.4039408866995,"satisfactory",0
"111892908X",14995,269,5.010301905,"Series A","tech","Other",1,"2015",55.7434944237918,"excellent",0
"3319273957",13900,246,4.934473933,"Series A","tech","Other",0,"2015",56.5040650406504,"satisfactory",0
"3319254650",17900,548,5.187385806,"Series C","tech","Other",0,"2015",32.6642335766423,"excellent",0
"1466698462",184500,2036,7.520234556,"Series A","tech","Other",1,"2015",90.6188605108055,"excellent",0
"981101714X",8999,206,4.499698553,"Series C","tech","Other",0,"2015",43.6844660194175,"satisfactory",0
"1783268484",9900,291,4.59511985,"Series C","tech","Other",0,"2015",34.020618556701,"satisfactory",0
"3662503670",17900,508,5.187385806,"Series C","tech","Other",0,"2015",35.2362204724409,"excellent",0
"146659134X",23995,480,5.480430568,"Series C","tech","Other",1,"2015",49.9895833333333,"excellent",0
"1466591323",23995,719,5.480430568,"Series B","tech","United States",1,"2015",33.3727399165508,"excellent",0
"1466591285",23995,587,5.480430568,"Series C","tech","Other",1,"2015",40.8773424190801,"excellent",0
"1466591242",23995,532,5.480430568,"Series C","tech","Other",1,"2015",45.1033834586466,"excellent",0
"1466591382",23995,592,5.480430568,"Series B","tech","United States",1,"2015",40.5320945945946,"excellent",0
"1466591366",23995,514,5.480430568,"Series C","tech","Other",1,"2015",46.6828793774319,"excellent",0
"1107086582",7999,201,4.381901627,"Series C","biotech","United Kingdom",0,"2015",39.7960199004975,"satisfactory",0
"1498746659",13995,424,4.941285216,"Series B","tech","Other",0,"2015",33.0070754716981,"satisfactory",0
"9814759813",26700,426,5.587248658,"Series A","tech","Other",0,"2015",62.6760563380282,"excellent",0
"9813141700",37200,549,5.918893854,"Series A","tech","Other",1,"2015",67.7595628415301,"excellent",0
"1118950003",11000,160,4.700480366,"Series A","tech","United States",1,"2015",68.75,"satisfactory",0
"3319449060",12900,357,4.859812404,"Series A","tech","Switzerland",0,"2015",36.1344537815126,"satisfactory",0
"1498704670",14995,546,5.010301905,"Series B","tech","Other",1,"2015",27.46336996337,"excellent",0
"331931548X",12900,204,4.859812404,"Series B","tech","Other",0,"2015",63.2352941176471,"satisfactory",0
"9811008639",5499,65,4.007151351,"Series A","environmental","Other",0,"2015",84.6,"satisfactory",0
"9811008647",5499,65,4.007151351,"Series A","tech","Other",0,"2015",84.6,"satisfactory",0
"1786341158",14700,250,4.990432587,"Series C","tech","Other",0,"2015",58.8,"satisfactory",0
"9813147156",13200,166,4.882801923,"Series C","tech","Other",0,"2015",79.5180722891566,"satisfactory",0
"1108114040",16200,272,5.087596335,"Series A","tech","United Kingdom",0,"2015",59.5588235294118,"excellent",0
"1108112005",13500,272,4.905274778,"Series A","tech","Other",0,"2015",49.6323529411765,"satisfactory",0
"1107145317",14000,272,4.941642423,"Series A","biotech","Other",0,"2015",51.4705882352941,"satisfactory",0
"444638709",46200,284,6.135564891,"Series C","tech","Other",0,"2015",162.676056338028,"excellent",0
"1119244730",35000,835,5.857933154,"Series A","tech","United States",1,"2015",41.9161676646707,"excellent",0
"1400882427",12495,289,4.827913657,"Series B","tech","Other",1,"2015",43.2352941176471,"satisfactory",0
"9811016240",12900,173,4.859812404,"Series A","tech","Other",0,"2015",74.5664739884393,"satisfactory",0
"9811016232",12900,184,4.859812404,"Series A","biotech","Other",0,"2015",70.1086956521739,"satisfactory",0
"3319251996",12900,188,4.859812404,"Series C","tech","Switzerland",0,"2015",68.6170212765958,"satisfactory",0
"331925197X",12900,188,4.859812404,"Series C","biotech","Other",0,"2015",68.6170212765958,"satisfactory",0
"1107090474",7999,390,4.381901627,"Series C","biotech","Other",0,"2015",20.5102564102564,"satisfactory",0
"3319376004",25900,421,5.556828062,"Series A","environmental","Switzerland",0,"2015",61.520190023753,"excellent",0
"3319355236",34900,452,5.855071922,"Series A","environmental","Other",0,"2015",77.212389380531,"excellent",0
"3319449567",12900,271,4.859812404,"Series C","tech","Other",0,"2015",47.6014760147601,"satisfactory",0
"3319447289",8999,163,4.499698553,"Series A","biotech","Switzerland",0,"2015",55.2085889570552,"satisfactory",0
"3319442902",12900,194,4.859812404,"Series A","tech","Other",0,"2015",66.4948453608247,"satisfactory",0
"3319442899",12900,194,4.859812404,"Series A","biotech","Other",0,"2015",66.4948453608247,"satisfactory",0
"3319434616",12900,194,4.859812404,"Series A","tech","Switzerland",0,"2015",66.4948453608247,"satisfactory",0
"3319434608",12900,177,4.859812404,"Series A","biotech","Other",0,"2015",72.8813559322034,"satisfactory",0
"3319340689",17900,576,5.187385806,"Series C","biotech","Other",0,"2015",31.0763888888889,"excellent",0
"3319327348",17900,384,5.187385806,"Series C","biotech","Switzerland",0,"2015",46.6145833333333,"excellent",0
"3319327364",17900,384,5.187385806,"Series B","tech","Other",0,"2015",46.6145833333333,"excellent",0
"9813144106",22200,403,5.402677382,"Series C","tech","Other",0,"2015",55.0868486352357,"excellent",0
"1138199109",8000,342,4.382026635,"Series B","environmental","Other",0,"2015",23.3918128654971,"satisfactory",0
"3319320467",12900,158,4.859812404,"Series C","tech","Other",0,"2015",81.6455696202532,"satisfactory",0
"3319320459",12900,158,4.859812404,"Series C","biotech","Other",0,"2015",81.6455696202532,"satisfactory",0
"331932991X",5499,66,4.007151351,"Series C","tech","Switzerland",0,"2015",83.3181818181818,"satisfactory",0
"1305957377",14495,572,4.976388855,"Series B","environmental","Other",1,"2015",25.3409090909091,"satisfactory",0
"163484193X",16000,192,5.075173815,"Series A","biotech","United States",1,"2015",83.3333333333333,"excellent",0
"1536101834",20587,191,5.327244902,"Series A","biotech","Other",1,"2015",107.785340314136,"excellent",0
"1536101842",16000,191,5.075173815,"Series C","tech","Other",1,"2015",83.7696335078534,"excellent",0
"3319241184",3999,393,3.688629423,"Series C","tech","Other",0,"2015",10.175572519084,"poor",0
"3319241184",3999,393,3.688629423,"Series C","tech","Switzerland",0,"2015",10.175572519084,"poor",0
"3662494515",18900,852,5.241747015,"Series B","tech","Other",0,"2015",22.1830985915493,"excellent",0
"3662494493",18900,852,5.241747015,"Series B","biotech","Other",0,"2015",22.1830985915493,"excellent",0
"128037040",21000,334,5.347107531,"Series A","tech","Other",0,"2015",62.874251497006,"excellent",0
"3319479857",19900,188,5.293304825,"Series A","tech","Other",0,"2015",105.851063829787,"excellent",0
"9814669318",14995,706,5.010301905,"Series A","tech","United States",1,"2015",21.2393767705382,"excellent",0
"1439860866",39995,1560,5.991339539,"Series C","biotech","Other",1,"2015",25.6378205128205,"excellent",0
"3319248723",3499,287,3.555062306,"Series C","environmental","Other",0,"2015",12.191637630662,"poor",0
"1119333989",5495,225,4.006423681,"Series A","tech","United States",1,"2015",24.4222222222222,"satisfactory",0
"3319359274",12900,88,4.859812404,"Series A","environmental","Switzerland",0,"2015",146.590909090909,"satisfactory",0
"3319275623",4499,413,3.806440243,"Series A","tech","Other",0,"2015",10.8934624697337,"poor",0
"3319437607",6999,230,4.248352375,"Series A","tech","Other",0,"2015",30.4304347826087,"satisfactory",0
"9811016623",12900,133,4.859812404,"Series C","biotech","Other",0,"2015",96.9924812030075,"satisfactory",0
"981101664X",12900,140,4.859812404,"Series C","tech","Other",0,"2015",92.1428571428571,"satisfactory",0
"3319317288",12900,173,4.859812404,"Series C","biotech","Other",0,"2015",74.5664739884393,"satisfactory",0
"3319317288",12900,173,4.859812404,"Series C","biotech","Switzerland",0,"2015",74.5664739884393,"satisfactory",0
"3319356151",17900,504,5.187385806,"Series A","environmental","Other",0,"2015",35.515873015873,"excellent",0
"1783266066",19500,293,5.272999559,"Series B","tech","Other",0,"2015",66.5529010238908,"excellent",0
"3319342673",12900,180,4.859812404,"Series A","environmental","Switzerland",0,"2015",71.6666666666667,"satisfactory",0
"9813148993",32300,900,5.777652323,"Series C","tech","Other",0,"2015",35.8888888888889,"excellent",0
"3319397680",19900,162,5.293304825,"Series A","tech","Other",0,"2015",122.83950617284,"excellent",0
"9813146826",26100,844,5.564520407,"Series C","tech","Other",0,"2015",30.9241706161137,"excellent",0
"9814749990",19200,462,5.257495372,"Series B","tech","Other",0,"2015",41.5584415584416,"excellent",0
"981474557X",11995,349,4.787074989,"Series C","tech","Other",0,"2015",34.3696275071633,"satisfactory",0
"1482245949",8995,395,4.49925396,"Series B","tech","Other",1,"2015",22.7721518987342,"satisfactory",0
"262033941",3100,312,3.433987204,"Series A","biotech","Other",1,"2015",9.93589743589744,"poor",1
"3319460404",8999,184,4.499698553,"Series C","tech","Other",0,"2015",48.9076086956522,"satisfactory",0
"3319335618",22900,547,5.433722004,"Series C","tech","Switzerland",0,"2015",41.8647166361974,"excellent",0
"3319286498",12900,171,4.859812404,"Series C","tech","Other",0,"2015",75.4385964912281,"satisfactory",0
"3319286471",12900,171,4.859812404,"Series C","biotech","Other",0,"2015",75.4385964912281,"satisfactory",0
"1118929225",18995,314,5.24676088,"Series A","tech","Other",1,"2015",60.4936305732484,"excellent",0
"3319383841",12900,211,4.859812404,"Series A","environmental","Other",0,"2015",61.1374407582938,"satisfactory",0
"9402402934",13900,284,4.934473933,"Series A","environmental","Other",0,"2015",48.943661971831,"satisfactory",0
"1493946005",10900,175,4.691347882,"Series A","environmental","Other",1,"2015",62.2857142857143,"satisfactory",0
"9004322353",15100,360,5.017279837,"Series A","tech","Other",0,"2015",41.9444444444444,"excellent",0
"9004131876",16600,360,5.111987788,"Series A","biotech","Other",0,"2015",46.1111111111111,"excellent",0
"3319445219",17900,586,5.187385806,"Series C","tech","Switzerland",0,"2015",30.5460750853242,"excellent",0
"3319445219",17900,586,5.187385806,"Series C","tech","Other",0,"2015",30.5460750853242,"excellent",0
"3319477021",5499,432,4.007151351,"Series A","tech","Other",0,"2015",12.7291666666667,"satisfactory",0
"3319448870",19900,234,5.293304825,"Series A","tech","Switzerland",0,"2015",85.042735042735,"excellent",0
"3319411527",12900,201,4.859812404,"Series B","biotech","Other",0,"2015",64.1791044776119,"satisfactory",0
